price,rooms,bathroom,lift,terrace,square_meters,square_meters_price,real_state_apartment,real_state_attic,real_state_study,neighborhood_Ciutat Vella,neighborhood_Gràcia,neighborhood_Horta- Guinardo,neighborhood_Les Corts,neighborhood_Nou Barris,neighborhood_Sant Andreu,neighborhood_Sant Martí,neighborhood_Sants-Montjuïc,neighborhood_Sarria-Sant Gervasi
1290,3,2,1,0,100.0,12.9,0,0,0,0,0,0,0,0,0,0,0,0
950,1,1,1,0,54.0,17.59259259259259,0,0,0,1,0,0,0,0,0,0,0,0
1500,2,2,1,0,95.0,15.789473684210526,0,0,0,0,0,0,0,0,0,0,0,0
650,1,1,1,0,25.0,26.0,0,0,0,0,0,0,0,0,0,0,0,0
750,1,1,0,0,22.0,34.09090909090909,0,0,0,1,0,0,0,0,0,0,0,0
1080,2,1,0,0,75.0,14.4,0,0,0,0,0,0,0,0,0,0,0,1
890,1,1,1,0,54.0,16.48148148148148,0,0,0,0,0,0,0,0,0,0,0,1
3500,2,2,1,1,152.0,23.026315789473685,0,0,0,0,0,0,0,0,0,0,0,1
3219,3,2,1,1,120.0,26.825,0,0,0,0,0,0,0,0,0,0,0,1
3400,3,3,1,1,220.0,15.454545454545457,0,0,0,0,0,0,0,0,0,0,0,1
1200,2,2,0,0,98.0,12.244897959183673,0,0,0,1,0,0,0,0,0,0,0,0
1626,3,2,1,1,81.0,20.07407407407408,0,0,0,0,0,0,0,0,0,0,0,0
3200,4,3,1,1,200.0,16.0,0,0,0,0,0,0,0,0,0,0,0,1
750,1,1,0,0,40.0,18.75,0,0,0,1,0,0,0,0,0,0,0,0
1200,2,1,0,0,50.0,24.0,0,0,0,0,0,0,0,0,0,0,1,0
2200,2,2,1,1,89.0,24.719101123595507,0,0,0,1,0,0,0,0,0,0,0,0
1700,3,1,1,1,130.0,13.076923076923077,0,0,0,1,0,0,0,0,0,0,0,0
1450,4,2,1,0,84.0,17.261904761904763,0,0,0,0,0,0,1,0,0,0,0,0
1200,3,1,1,0,75.0,16.0,0,0,0,1,0,0,0,0,0,0,0,0
3500,2,2,1,1,113.0,30.97345132743363,0,0,0,0,0,0,0,0,0,0,0,0
1350,4,2,1,1,112.0,12.053571428571429,0,0,0,0,0,0,1,0,0,0,0,0
1400,3,2,1,0,106.0,13.20754716981132,0,0,0,0,0,0,0,0,0,0,0,0
2000,5,3,1,1,167.0,11.976047904191615,0,0,0,0,0,0,0,0,0,0,0,1
1724,3,2,1,1,78.0,22.102564102564106,0,0,0,0,0,0,0,0,0,0,0,0
1150,3,2,1,0,88.0,13.068181818181818,0,0,0,0,0,0,0,0,0,0,0,1
935,3,2,0,0,82.0,11.402439024390244,0,0,0,0,0,1,0,0,0,0,0,0
2500,3,2,1,1,145.0,17.24137931034483,0,0,0,0,0,0,0,0,0,0,0,1
2000,3,2,1,1,110.0,18.181818181818183,0,0,0,0,0,0,0,0,0,0,0,0
1590,3,2,1,0,110.0,14.454545454545457,0,0,0,0,0,0,0,0,0,0,0,0
3000,3,3,1,1,174.0,17.24137931034483,0,0,0,1,0,0,0,0,0,0,0,0
2600,3,2,0,1,136.0,19.11764705882353,0,0,0,0,0,0,0,0,0,1,0,0
1000,3,1,0,0,63.0,15.873015873015872,0,0,0,0,1,0,0,0,0,0,0,0
1900,2,2,1,1,92.0,20.65217391304348,0,0,0,0,1,0,0,0,0,0,0,0
3800,2,2,1,1,100.0,38.0,0,0,0,1,0,0,0,0,0,0,0,0
1600,4,2,1,1,137.0,11.67883211678832,0,0,0,0,0,0,0,0,0,0,0,1
1650,3,2,1,1,138.0,11.956521739130435,0,0,0,0,0,0,0,0,0,0,0,0
2500,3,2,1,1,136.0,18.38235294117647,0,0,0,0,0,0,0,0,0,0,0,1
1450,2,1,1,0,90.0,16.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0
900,3,1,1,0,82.0,10.975609756097562,0,0,0,0,1,0,0,0,0,0,0,0
1950,2,1,1,1,100.0,19.5,0,0,0,0,0,0,0,0,0,1,0,0
1150,1,2,1,0,100.0,11.5,0,0,0,1,0,0,0,0,0,0,0,0
1050,3,1,1,0,81.0,12.962962962962964,0,0,0,0,0,0,0,0,0,0,0,0
3000,4,3,1,1,193.0,15.544041450777202,0,1,0,0,0,0,0,0,0,0,0,0
1150,1,1,1,1,45.0,25.55555555555556,0,0,0,1,0,0,0,0,0,0,0,0
3300,4,3,1,0,174.0,18.96551724137931,0,0,0,0,0,0,0,0,0,0,0,1
1750,4,2,1,1,100.0,17.5,0,0,0,0,0,0,0,0,0,1,0,0
900,1,1,0,1,47.0,19.148936170212767,0,0,0,0,0,0,0,0,0,0,1,0
2200,3,2,1,0,110.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0
2200,4,2,1,1,175.0,12.571428571428571,0,0,0,0,0,0,0,0,0,0,0,0
975,1,1,1,0,51.0,19.11764705882353,0,0,0,1,0,0,0,0,0,0,0,0
2200,3,2,1,0,112.0,19.642857142857142,0,0,0,0,0,0,0,0,0,0,0,0
1300,1,1,1,0,99.0,13.131313131313131,0,0,0,1,0,0,0,0,0,0,0,0
1200,1,1,0,0,60.0,20.0,0,0,0,1,0,0,0,0,0,0,0,0
2250,2,2,1,1,75.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0
3500,3,2,1,1,150.0,23.33333333333333,0,0,0,0,0,0,0,0,0,0,0,0
1975,5,3,1,0,140.0,14.107142857142858,0,0,0,0,0,0,0,0,0,0,0,1
1250,2,2,0,0,82.0,15.24390243902439,0,0,0,1,0,0,0,0,0,0,0,0
1600,1,1,1,0,82.0,19.51219512195122,0,0,0,0,0,0,0,0,0,0,0,0
1750,3,2,1,0,130.0,13.461538461538462,0,0,0,0,1,0,0,0,0,0,0,0
1949,1,1,1,1,58.0,33.60344827586207,0,0,0,0,1,0,0,0,0,0,0,0
2000,2,2,1,1,115.0,17.391304347826086,1,0,0,1,0,0,0,0,0,0,0,0
1385,2,1,0,0,55.0,25.181818181818183,0,0,0,0,0,0,0,0,0,1,0,0
1050,2,1,0,1,55.0,19.09090909090909,0,0,0,0,1,0,0,0,0,0,0,0
2150,4,2,1,0,158.0,13.60759493670886,0,0,0,0,0,0,0,0,0,1,0,0
1200,2,1,1,1,61.0,19.672131147540984,1,0,0,1,0,0,0,0,0,0,0,0
1360,2,1,1,0,55.0,24.727272727272727,0,0,0,0,0,0,0,0,0,1,0,0
800,1,1,1,0,52.0,15.384615384615383,0,0,0,1,0,0,0,0,0,0,0,0
1700,2,2,1,1,120.0,14.166666666666666,1,0,0,1,0,0,0,0,0,0,0,0
1300,2,1,1,0,60.0,21.666666666666668,1,0,0,1,0,0,0,0,0,0,0,0
1700,2,1,1,1,95.0,17.894736842105264,1,0,0,1,0,0,0,0,0,0,0,0
2000,3,2,1,0,92.0,21.73913043478261,0,0,0,0,0,0,0,0,0,1,0,0
1450,2,2,0,0,80.0,18.125,0,1,0,0,0,0,0,0,0,0,0,1
550,1,1,0,0,38.0,14.473684210526317,0,0,0,0,0,1,0,0,0,0,0,0
3833,3,2,1,1,135.0,28.392592592592592,0,0,0,0,0,0,1,0,0,0,0,0
2400,3,3,1,0,148.0,16.216216216216218,0,0,0,0,0,0,0,0,0,0,0,1
3200,4,3,1,1,155.0,20.64516129032258,0,1,0,0,0,0,0,0,0,0,0,1
2900,4,2,1,1,150.0,19.33333333333333,0,0,0,0,0,0,0,0,0,0,0,1
3000,3,2,1,1,165.0,18.181818181818183,0,0,0,0,0,0,0,0,0,0,0,1
3000,3,2,1,0,160.0,18.75,0,0,0,0,0,0,0,0,0,0,0,1
4700,4,3,1,1,224.0,20.982142857142858,0,0,0,0,0,0,0,0,0,0,0,1
620,1,1,1,0,29.0,21.379310344827587,0,0,0,0,0,0,1,0,0,0,0,0
920,3,1,1,0,76.0,12.105263157894736,0,0,0,0,0,0,0,0,0,1,0,0
895,1,1,1,0,55.0,16.272727272727273,0,0,0,0,0,0,0,0,0,0,0,0
750,3,1,1,0,67.0,11.194029850746269,0,0,0,0,0,0,0,0,1,0,0,0
1050,3,1,1,0,75.0,14.0,0,0,0,0,0,0,0,0,0,0,0,1
800,3,1,0,0,65.0,12.307692307692308,0,0,0,0,0,0,0,0,0,1,0,0
1000,3,1,1,0,80.0,12.5,0,0,0,0,0,0,0,0,0,0,0,0
1085,3,2,1,0,83.0,13.072289156626503,0,0,0,0,0,0,1,0,0,0,0,0
850,3,1,1,0,58.0,14.655172413793103,0,0,0,0,0,0,0,0,0,0,1,0
995,1,1,1,0,50.0,19.9,0,0,0,0,0,0,0,0,0,0,0,1
995,1,1,0,1,42.0,23.69047619047619,0,1,0,0,1,0,0,0,0,0,0,0
1650,3,3,1,0,85.0,19.41176470588235,0,0,0,0,0,0,0,0,0,0,0,0
800,1,1,1,0,50.0,16.0,0,0,0,0,0,0,0,0,0,0,0,1
3200,4,3,1,1,120.0,26.666666666666668,0,1,0,0,0,0,0,0,0,0,0,1
2800,4,3,1,0,200.0,14.0,0,0,0,0,0,0,1,0,0,0,0,0
2900,3,2,1,0,178.0,16.292134831460675,0,0,0,0,0,0,0,0,0,0,0,1
1675,4,3,1,0,137.0,12.226277372262771,0,0,0,0,0,0,0,0,0,0,0,1
1700,2,2,1,0,85.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0
1900,4,2,1,1,148.0,12.83783783783784,0,0,0,0,0,0,1,0,0,0,0,0
2580,3,2,1,0,154.0,16.753246753246753,0,0,0,0,0,0,0,0,0,0,0,0
2000,3,3,1,0,150.0,13.333333333333334,0,0,0,0,0,0,1,0,0,0,0,0
1350,3,2,1,0,124.0,10.887096774193548,0,0,0,0,0,0,0,0,0,0,0,0
850,1,1,1,0,40.0,21.25,0,0,0,0,0,0,0,0,0,0,0,1
1100,2,1,1,0,56.0,19.642857142857142,0,0,0,1,0,0,0,0,0,0,0,0
690,1,1,0,0,36.0,19.166666666666668,0,0,0,1,0,0,0,0,0,0,0,0
700,2,1,0,0,67.0,10.447761194029852,0,0,0,1,0,0,0,0,0,0,0,0
710,2,1,1,0,33.0,21.51515151515152,0,0,0,1,0,0,0,0,0,0,0,0
720,2,1,0,0,45.0,16.0,0,0,0,0,0,0,0,0,0,0,1,0
1130,3,2,1,0,89.0,12.696629213483146,0,0,0,0,0,0,0,0,0,0,0,0
1150,2,1,0,1,50.0,23.0,0,1,0,0,0,0,0,0,0,0,0,1
1195,3,1,1,0,74.0,16.14864864864865,0,0,0,0,0,0,0,0,0,0,0,0
520,1,1,1,0,25.0,20.8,0,0,0,1,0,0,0,0,0,0,0,0
840,2,1,1,0,55.0,15.272727272727272,0,0,0,0,0,0,0,0,0,0,1,0
760,2,1,0,0,67.0,11.343283582089551,0,0,0,0,0,0,0,0,0,0,1,0
1400,1,1,1,1,60.0,23.33333333333333,0,0,0,0,0,0,0,0,0,1,0,0
1150,2,2,1,0,83.0,13.855421686746988,0,0,0,0,0,0,0,0,0,1,0,0
1700,3,2,1,0,118.0,14.40677966101695,0,0,0,0,0,0,0,0,0,1,0,0
1360,2,1,1,0,55.0,24.727272727272727,0,0,0,0,0,0,0,0,0,1,0,0
1650,2,2,1,1,93.0,17.741935483870968,0,0,0,0,0,0,0,0,0,1,0,0
1175,3,1,1,1,61.0,19.262295081967213,0,0,0,0,0,0,0,0,0,1,0,0
1210,2,1,1,0,55.0,22.0,0,0,0,0,0,0,0,0,0,1,0,0
1150,2,2,1,0,60.0,19.166666666666668,0,0,0,0,0,0,0,0,0,1,0,0
2000,4,3,1,0,154.0,12.987012987012989,0,0,0,0,0,0,0,0,0,1,0,0
1500,3,2,1,0,104.0,14.423076923076923,0,1,0,0,0,0,0,0,0,1,0,0
1900,2,2,1,0,85.0,22.352941176470587,0,0,0,0,0,0,0,0,0,1,0,0
1800,1,1,1,1,60.0,30.0,0,1,0,0,0,0,0,0,0,1,0,0
2520,3,2,1,0,193.0,13.05699481865285,0,0,0,0,0,0,0,0,0,1,0,0
2400,3,2,1,1,120.0,20.0,0,0,0,0,0,0,0,0,0,1,0,0
1500,3,2,1,1,66.0,22.727272727272727,0,0,0,0,0,0,0,0,0,1,0,0
2600,3,2,1,1,121.0,21.487603305785125,0,0,0,0,0,0,0,0,0,1,0,0
1250,2,1,0,0,73.0,17.123287671232877,0,0,0,0,0,0,0,0,0,1,0,0
1800,2,1,1,0,89.0,20.2247191011236,1,0,0,0,0,0,0,0,0,1,0,0
3900,3,2,1,1,135.0,28.88888888888889,1,0,0,0,0,0,0,0,0,1,0,0
1500,2,1,1,1,70.0,21.428571428571427,0,0,0,0,0,0,0,0,0,1,0,0
1190,2,1,1,0,64.0,18.59375,0,0,0,1,0,0,0,0,0,0,0,0
1050,2,1,1,0,45.0,23.33333333333333,1,0,0,1,0,0,0,0,0,0,0,0
1220,2,1,1,0,75.0,16.266666666666666,0,0,0,0,0,0,1,0,0,0,0,0
1540,4,2,1,0,120.0,12.833333333333334,0,0,0,0,0,0,1,0,0,0,0,0
2700,4,3,1,1,190.0,14.210526315789474,0,0,0,0,0,0,1,0,0,0,0,0
1800,4,3,1,0,124.0,14.516129032258064,0,0,0,0,0,0,1,0,0,0,0,0
1900,1,3,1,1,145.0,13.10344827586207,0,0,0,0,0,0,1,0,0,0,0,0
1600,2,2,1,0,70.0,22.857142857142858,0,0,0,0,0,0,1,0,0,0,0,0
1700,2,1,1,1,90.0,18.88888888888889,0,0,0,0,0,0,1,0,0,0,0,0
1300,2,1,1,1,55.0,23.63636363636364,1,0,0,0,0,0,1,0,0,0,0,0
2300,2,2,1,1,130.0,17.692307692307693,1,0,0,0,0,0,1,0,0,0,0,0
2600,3,2,1,1,177.0,14.689265536723164,0,0,0,0,0,0,1,0,0,0,0,0
2450,3,2,1,0,150.0,16.333333333333332,0,0,0,0,0,0,1,0,0,0,0,0
2500,2,3,1,1,150.0,16.666666666666668,1,0,0,0,0,0,1,0,0,0,0,0
1895,3,3,1,0,175.0,10.82857142857143,0,0,0,0,0,0,1,0,0,0,0,0
1300,2,1,1,1,76.0,17.105263157894736,0,0,0,0,0,0,1,0,0,0,0,0
2000,4,3,1,1,130.0,15.384615384615383,0,0,0,0,0,0,1,0,0,0,0,0
1300,2,2,1,0,74.0,17.56756756756757,0,0,0,0,0,0,1,0,0,0,0,0
2250,3,2,1,0,120.0,18.75,0,0,0,0,0,0,1,0,0,0,0,0
2600,5,3,1,1,180.0,14.444444444444445,0,0,0,0,0,0,1,0,0,0,0,0
2000,4,2,1,1,150.0,13.333333333333334,0,0,0,0,0,0,1,0,0,0,0,0
2750,5,3,1,0,160.0,17.1875,0,0,0,0,0,0,1,0,0,0,0,0
3500,3,3,1,1,191.0,18.32460732984293,1,0,0,0,0,0,1,0,0,0,0,0
1035,3,2,1,0,85.0,12.176470588235292,0,0,0,0,0,0,0,0,0,0,0,0
775,1,1,0,0,39.0,19.871794871794872,0,0,0,0,0,0,0,0,0,1,0,0
800,3,2,1,0,83.0,9.63855421686747,0,0,0,0,0,0,0,0,0,0,1,0
650,2,1,0,0,56.0,11.607142857142858,0,0,0,0,0,1,0,0,0,0,0,0
825,1,1,0,0,50.0,16.5,0,0,0,0,1,0,0,0,0,0,0,0
1600,1,1,1,0,60.0,26.666666666666668,0,0,0,0,0,0,0,0,0,0,0,0
890,1,1,1,0,55.0,16.181818181818183,0,0,0,0,0,0,0,0,0,0,0,0
900,3,1,1,0,75.0,12.0,0,0,0,0,0,0,0,0,0,0,1,0
2400,3,2,1,0,140.0,17.142857142857142,0,0,0,0,0,0,0,0,0,0,0,1
1000,3,2,1,0,74.0,13.513513513513514,0,0,0,0,0,0,0,0,0,0,1,0
2500,3,3,1,0,140.0,17.857142857142858,0,0,0,0,0,0,0,0,0,0,0,1
2700,3,2,1,0,85.0,31.764705882352946,0,0,0,0,0,0,0,0,0,0,0,1
2000,2,1,1,0,65.0,30.76923076923077,0,0,0,0,0,0,0,0,0,0,0,1
790,2,1,1,0,88.0,8.977272727272727,0,0,0,0,0,0,0,0,1,0,0,0
1600,4,2,1,0,122.0,13.114754098360656,0,0,0,0,0,0,0,0,0,0,0,0
2500,2,2,1,1,116.0,21.55172413793104,0,0,0,0,0,0,0,0,0,1,0,0
1050,2,1,1,0,60.0,17.5,0,0,0,0,0,0,0,0,0,0,0,1
990,2,1,1,1,81.0,12.22222222222222,0,0,0,0,1,0,0,0,0,0,0,0
950,2,1,1,0,50.0,19.0,0,0,0,0,1,0,0,0,0,0,0,0
1100,2,1,1,0,60.0,18.33333333333333,1,0,0,0,0,0,0,0,0,0,0,1
990,3,1,1,1,81.0,12.22222222222222,0,0,0,0,0,0,0,0,0,0,1,0
1300,2,1,1,1,91.0,14.285714285714286,0,1,0,0,0,0,0,0,0,0,0,0
1000,3,2,1,1,79.0,12.658227848101266,0,0,0,0,1,0,0,0,0,0,0,0
1150,4,1,1,0,85.0,13.529411764705882,0,0,0,0,0,0,0,0,0,0,0,0
935,2,1,1,0,65.0,14.384615384615383,0,1,0,0,0,0,0,0,0,0,1,0
875,1,1,1,1,54.0,16.203703703703702,0,0,0,0,0,0,0,0,0,0,0,1
850,1,1,0,0,60.0,14.166666666666666,0,0,0,1,0,0,0,0,0,0,0,0
1800,4,2,1,0,90.0,20.0,0,1,0,0,0,0,0,0,0,1,0,0
1500,2,1,1,0,75.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0
3000,4,3,1,1,130.0,23.07692307692308,0,0,0,0,0,0,0,0,0,0,0,0
2200,3,2,1,1,123.0,17.88617886178862,0,0,0,0,0,0,0,0,0,0,0,0
1850,2,3,1,0,150.0,12.333333333333334,0,0,0,0,0,0,1,0,0,0,0,0
2120,3,2,1,0,100.0,21.2,0,0,0,0,0,0,0,0,0,0,0,0
1500,2,1,1,0,50.0,30.0,0,0,0,0,0,0,0,0,0,0,0,0
1350,3,2,0,0,111.0,12.16216216216216,0,0,0,0,0,0,0,0,0,0,0,1
4000,4,3,1,0,170.0,23.529411764705884,0,0,0,0,0,0,1,0,0,0,0,0
1800,2,2,1,0,82.0,21.951219512195124,0,0,0,0,0,0,0,0,0,0,0,0
2000,3,2,1,0,110.0,18.181818181818183,0,0,0,0,0,0,0,0,0,0,0,1
2500,2,1,1,0,70.0,35.714285714285715,0,0,0,1,0,0,0,0,0,0,0,0
1900,2,1,1,0,70.0,27.142857142857142,0,0,0,0,0,0,0,0,0,0,0,0
1950,2,2,1,1,91.0,21.428571428571427,0,0,0,1,0,0,0,0,0,0,0,0
1600,1,1,1,0,70.0,22.857142857142858,0,0,0,0,0,0,0,0,0,0,0,0
1300,1,1,0,0,55.0,23.63636363636364,0,0,0,0,0,0,0,0,0,0,0,1
750,1,1,1,0,47.0,15.95744680851064,0,0,0,0,0,0,0,0,0,0,0,1
1350,2,2,1,0,64.0,21.09375,0,0,0,0,0,0,0,0,0,0,0,0
1463,4,2,1,0,120.0,12.191666666666666,0,0,0,1,0,0,0,0,0,0,0,0
2900,3,2,1,0,180.0,16.11111111111111,0,0,0,0,0,0,0,0,0,0,0,0
1350,3,1,1,1,146.0,9.246575342465754,0,0,0,0,0,0,0,0,0,0,0,0
1175,2,1,1,0,65.0,18.07692307692308,0,0,0,0,0,0,0,0,0,0,0,1
1350,2,1,0,0,74.0,18.24324324324324,0,0,0,0,0,1,0,0,0,0,0,0
1839,5,2,1,0,140.0,13.135714285714286,0,0,0,1,0,0,0,0,0,0,0,0
1125,2,1,1,0,70.0,16.071428571428573,0,0,0,0,0,0,0,0,0,0,0,1
1200,2,1,1,0,40.0,30.0,0,0,0,0,0,1,0,0,0,0,0,0
1950,5,2,1,0,140.0,13.928571428571429,0,0,0,0,0,0,0,0,0,0,0,1
1700,2,1,1,1,90.0,18.88888888888889,0,0,0,0,0,0,0,0,0,0,0,1
1550,2,2,1,1,85.0,18.23529411764705,0,0,0,1,0,0,0,0,0,0,0,0
980,1,1,1,0,40.0,24.5,0,0,0,0,0,1,0,0,0,0,0,0
1800,2,2,1,1,80.0,22.5,0,0,0,0,0,0,0,0,0,0,0,0
2420,3,2,1,1,106.0,22.83018867924528,0,0,0,0,0,0,0,0,0,0,0,0
1300,2,2,1,0,65.0,20.0,0,0,0,0,0,0,0,0,0,0,0,0
1300,3,2,1,0,64.0,20.3125,0,0,0,0,0,1,0,0,0,0,0,0
1600,2,1,1,1,72.0,22.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0
1300,3,1,1,0,64.0,20.3125,0,0,0,0,0,1,0,0,0,0,0,0
980,1,1,1,0,40.0,24.5,0,0,0,0,0,1,0,0,0,0,0,0
1500,2,1,1,0,80.0,18.75,0,0,0,0,0,0,0,0,0,0,0,0
2000,4,2,1,0,150.0,13.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0
1050,2,1,0,0,77.0,13.636363636363637,0,0,0,1,0,0,0,0,0,0,0,0
3300,5,3,1,1,214.0,15.42056074766355,0,0,0,0,0,0,0,0,0,0,0,1
1600,3,2,1,0,129.0,12.4031007751938,0,0,0,0,0,0,0,0,0,0,0,1
1117,2,1,1,1,55.0,20.30909090909091,0,0,0,0,0,0,0,0,0,0,0,0
1400,3,2,0,1,104.0,13.461538461538462,0,0,0,0,0,0,0,0,0,0,0,0
770,1,1,0,0,59.0,13.05084745762712,0,0,0,0,0,0,0,0,0,0,1,0
950,2,1,1,1,69.0,13.768115942028986,0,0,0,0,0,0,0,0,0,0,0,0
900,1,1,1,0,56.0,16.071428571428573,0,0,0,0,0,0,0,0,0,1,0,0
2800,2,2,1,1,96.0,29.166666666666668,0,0,0,0,0,0,0,0,0,0,0,1
2300,5,2,1,1,150.0,15.333333333333334,0,0,0,0,0,0,0,0,0,0,0,0
2300,3,2,1,1,125.0,18.4,0,0,0,0,0,0,0,0,0,1,0,0
2200,2,2,1,0,102.0,21.5686274509804,0,0,0,0,0,0,0,0,0,0,0,0
1300,1,1,1,0,52.0,25.0,0,0,0,1,0,0,0,0,0,0,0,0
1100,2,1,1,0,60.0,18.33333333333333,0,0,0,0,0,0,0,0,0,0,1,0
900,2,1,0,0,66.0,13.636363636363637,0,0,0,0,0,0,0,0,0,0,0,0
2655,2,2,1,1,139.0,19.10071942446044,0,0,0,0,0,0,0,0,0,0,0,1
2200,4,3,1,0,210.0,10.476190476190476,0,0,0,0,0,0,0,0,0,0,0,0
1250,2,2,1,0,86.0,14.534883720930232,0,0,0,1,0,0,0,0,0,0,0,0
1550,2,2,1,1,110.0,14.090909090909092,0,0,0,0,0,0,0,0,0,0,0,1
1250,2,2,1,0,96.0,13.020833333333334,0,0,0,0,0,0,0,0,0,0,0,1
765,1,1,0,1,39.0,19.615384615384617,0,0,0,1,0,0,0,0,0,0,0,0
950,2,1,0,0,65.0,14.615384615384617,0,0,0,0,0,0,0,0,0,0,0,0
1800,4,2,1,0,150.0,12.0,0,0,0,0,0,0,0,0,0,0,0,0
2900,4,2,1,1,153.0,18.954248366013072,0,0,0,0,0,0,0,0,0,0,0,1
1600,3,2,1,0,66.0,24.24242424242424,0,0,0,0,0,0,0,0,0,1,0,0
1250,4,2,1,0,82.0,15.24390243902439,0,0,0,0,0,0,0,0,0,0,0,0
2934,3,2,1,1,117.0,25.07692307692308,0,0,0,0,0,0,0,0,0,0,0,0
2467,2,2,1,1,102.0,24.186274509803923,0,0,0,0,0,0,0,0,0,0,0,1
950,2,1,1,0,64.0,14.84375,0,0,0,0,0,0,0,0,0,0,0,1
1000,3,1,1,0,75.0,13.333333333333334,0,0,0,0,0,0,0,0,0,0,1,0
900,2,1,0,0,65.0,13.846153846153848,0,0,0,0,0,0,0,0,0,0,0,0
1500,3,2,1,0,76.0,19.73684210526316,0,0,0,0,0,0,0,0,0,1,0,0
1100,2,1,0,0,60.0,18.33333333333333,0,0,0,0,0,0,1,0,0,0,0,0
1500,2,1,1,1,56.0,26.785714285714285,0,0,0,0,0,0,0,0,0,0,0,0
900,1,1,1,0,45.0,20.0,0,0,0,1,0,0,0,0,0,0,0,0
1950,3,2,0,0,140.0,13.928571428571429,0,0,0,0,0,0,1,0,0,0,0,0
2550,4,2,1,1,166.0,15.36144578313253,0,0,0,0,0,0,1,0,0,0,0,0
1800,2,1,1,1,70.0,25.714285714285715,0,0,0,1,0,0,0,0,0,0,0,0
1400,2,1,1,0,77.0,18.181818181818183,0,0,0,0,0,0,0,0,0,0,0,0
2278,3,2,1,1,123.0,18.520325203252032,0,0,0,0,0,0,0,0,0,0,0,1
1200,1,1,1,0,55.0,21.818181818181817,0,0,0,0,0,0,0,0,0,0,0,1
990,2,1,1,0,74.0,13.37837837837838,0,0,0,0,0,0,0,0,0,0,0,0
1050,2,1,1,0,37.0,28.37837837837838,0,0,0,0,0,0,0,0,0,0,0,1
2450,5,2,1,1,211.0,11.611374407582938,0,0,0,0,0,0,0,0,0,0,0,0
3500,2,3,1,1,137.0,25.547445255474454,0,0,0,0,0,0,0,0,0,0,0,0
900,1,1,1,0,50.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0
900,2,2,1,0,70.0,12.857142857142858,0,0,0,0,0,0,0,0,0,0,1,0
3300,3,2,1,1,160.0,20.625,0,0,0,0,0,0,0,0,0,0,0,1
750,1,1,0,0,40.0,18.75,0,0,0,1,0,0,0,0,0,0,0,0
1390,2,1,1,0,78.0,17.82051282051282,0,0,0,0,0,0,0,0,0,1,0,0
900,2,1,0,0,50.0,18.0,0,0,0,0,0,0,0,0,0,0,0,0
1150,1,1,1,0,50.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0
900,2,2,0,0,70.0,12.857142857142858,0,0,0,0,0,0,0,0,0,0,1,0
2300,4,2,1,1,128.0,17.96875,0,0,0,0,0,0,0,0,0,0,0,1
1400,4,2,0,0,93.0,15.053763440860216,0,0,0,0,0,0,1,0,0,0,0,0
1090,2,2,1,0,89.0,12.247191011235955,0,0,0,0,0,0,0,0,0,0,0,1
1260,2,1,0,0,47.0,26.80851063829787,0,0,0,0,0,0,0,0,0,1,0,0
1100,2,1,1,0,80.0,13.75,0,0,0,1,0,0,0,0,0,0,0,0
1100,1,1,1,0,65.0,16.923076923076923,0,0,0,0,0,0,0,0,0,0,0,0
1450,2,2,1,1,95.0,15.263157894736842,0,0,0,0,0,0,1,0,0,0,0,0
1800,3,2,1,1,120.0,15.0,0,1,0,0,0,0,0,0,0,0,0,1
2500,3,2,1,0,105.0,23.80952380952381,1,0,0,0,0,0,0,0,0,0,0,0
2200,3,2,1,1,155.0,14.193548387096774,1,0,0,0,0,0,0,0,0,0,0,1
2000,3,2,1,0,150.0,13.333333333333334,1,0,0,1,0,0,0,0,0,0,0,0
1300,1,1,1,0,45.0,28.88888888888889,1,0,0,1,0,0,0,0,0,0,0,0
2070,3,2,1,0,92.0,22.5,0,0,0,0,0,0,0,0,0,1,0,0
695,2,1,0,0,70.0,9.928571428571429,0,0,0,0,0,0,0,1,0,0,0,0
850,3,1,1,0,77.0,11.03896103896104,0,0,0,0,0,1,0,0,0,0,0,0
1100,4,2,1,0,110.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0
900,3,2,1,0,90.0,10.0,0,0,0,0,0,0,0,0,0,0,0,1
1420,3,3,1,0,117.0,12.136752136752136,0,0,0,0,0,0,0,0,0,0,0,0
650,1,1,1,0,50.0,13.0,0,0,0,0,0,0,0,1,0,0,0,0
1600,5,2,1,0,138.0,11.594202898550725,0,0,0,0,0,0,0,0,0,0,0,0
3500,5,3,1,1,220.0,15.909090909090908,0,0,0,0,0,0,0,0,0,0,0,1
790,3,1,0,0,75.0,10.533333333333331,0,0,0,0,0,1,0,0,0,0,0,0
950,3,1,1,0,80.0,11.875,0,0,0,0,0,0,0,0,0,0,0,0
1600,4,2,1,0,111.0,14.414414414414416,0,0,0,0,0,0,1,0,0,0,0,0
1450,4,2,1,0,106.0,13.679245283018869,0,0,0,0,0,0,0,0,0,0,1,0
